UserID,Password,LotNumbers
opsportusr@copart.com,N3wUse56#,12121693
opsportusr@copart.com,N3wUse56#,12258854
opsportusr@copart.com,N3wUse56#,12262704
opsportusr@copart.com,N3wUse56#,12278964
opsportusr@copart.com,N3wUse56#,12292204
opsportusr@copart.com,N3wUse56#,12305284
opsportusr@copart.com,N3wUse56#,12327894
opsportusr@copart.com,N3wUse56#,12346414
opsportusr@copart.com,N3wUse56#,12353684
opsportusr@copart.com,N3wUse56#,12369024
opsportusr@copart.com,N3wUse56#,12398904
opsportusr@copart.com,N3wUse56#,12400134
opsportusr@copart.com,N3wUse56#,12402714
opsportusr@copart.com,N3wUse56#,12446944
opsportusr@copart.com,N3wUse56#,12471544
opsportusr@copart.com,N3wUse56#,12483604
opsportusr@copart.com,N3wUse56#,12483884
opsportusr@copart.com,N3wUse56#,12487644
opsportusr@copart.com,N3wUse56#,12490624
opsportusr@copart.com,N3wUse56#,12494404
opsportusr@copart.com,N3wUse56#,12497894
opsportusr@copart.com,N3wUse56#,12501984
opsportusr@copart.com,N3wUse56#,12553114
opsportusr@copart.com,N3wUse56#,12578594
opsportusr@copart.com,N3wUse56#,12584024
opsportusr@copart.com,N3wUse56#,12587534
opsportusr@copart.com,N3wUse56#,12592754
opsportusr@copart.com,N3wUse56#,12604184
opsportusr@copart.com,N3wUse56#,12606264
opsportusr@copart.com,N3wUse56#,12686874
opsportusr@copart.com,N3wUse56#,12687144
opsportusr@copart.com,N3wUse56#,12700164
opsportusr@copart.com,N3wUse56#,12702284
opsportusr@copart.com,N3wUse56#,12789704
opsportusr@copart.com,N3wUse56#,12791684
opsportusr@copart.com,N3wUse56#,12807044
opsportusr@copart.com,N3wUse56#,12869704
opsportusr@copart.com,N3wUse56#,12880524
opsportusr@copart.com,N3wUse56#,12918504
opsportusr@copart.com,N3wUse56#,12923734
opsportusr@copart.com,N3wUse56#,12928624
opsportusr@copart.com,N3wUse56#,12944054
opsportusr@copart.com,N3wUse56#,12987024
opsportusr@copart.com,N3wUse56#,13013764
opsportusr@copart.com,N3wUse56#,13038494
opsportusr@copart.com,N3wUse56#,13041534
opsportusr@copart.com,N3wUse56#,13042304
opsportusr@copart.com,N3wUse56#,13083674
opsportusr@copart.com,N3wUse56#,13089934
opsportusr@copart.com,N3wUse56#,13114044
opsportusr@copart.com,N3wUse56#,13120594
opsportusr@copart.com,N3wUse56#,13209534
opsportusr@copart.com,N3wUse56#,13221294
opsportusr@copart.com,N3wUse56#,13223404
opsportusr@copart.com,N3wUse56#,13229834
opsportusr@copart.com,N3wUse56#,13295704
opsportusr@copart.com,N3wUse56#,13311584
opsportusr@copart.com,N3wUse56#,13321044
opsportusr@copart.com,N3wUse56#,13351204
opsportusr@copart.com,N3wUse56#,13426564
opsportusr@copart.com,N3wUse56#,13464484
opsportusr@copart.com,N3wUse56#,13468204
opsportusr@copart.com,N3wUse56#,13482234
opsportusr@copart.com,N3wUse56#,13518364
opsportusr@copart.com,N3wUse56#,13615654
opsportusr@copart.com,N3wUse56#,13639564
opsportusr@copart.com,N3wUse56#,13653474
opsportusr@copart.com,N3wUse56#,13653654
opsportusr@copart.com,N3wUse56#,13653764
opsportusr@copart.com,N3wUse56#,13707654
opsportusr@copart.com,N3wUse56#,13712514
opsportusr@copart.com,N3wUse56#,13740414
opsportusr@copart.com,N3wUse56#,13762934
opsportusr@copart.com,N3wUse56#,13794536
opsportusr@copart.com,N3wUse56#,13797423
opsportusr@copart.com,N3wUse56#,13799224
opsportusr@copart.com,N3wUse56#,13803486
opsportusr@copart.com,N3wUse56#,13803906
opsportusr@copart.com,N3wUse56#,13809326
