UserID,Password,LotNumbers
110588,copart1,25199635
474758,copart1,25249195
483572,copart1,25295505
483599,copart1,25425825
483581,copart1,25467825
483621,copart1,25479625
483628,copart1,25485045
483659,copart1,25493775
483648,copart1,25514865
483665,copart1,25527005
483687,copart1,25534725
483701,copart1,25564925
483706,copart1,25605055
483709,copart1,25627615
483722,copart1,25679795
483726,copart1,25700205
483765,copart1,25731925
483805,copart1,25750885
483816,copart1,25758745
483819,copart2,25820265
483825,copart1,25869795
110588,copart1,25903005
474758,copart1,25922395
483572,copart1,25932985
483599,copart1,25982965
483581,copart1,26040725
483621,copart1,26074995
483628,copart1,26079975
483659,copart1,26082045
483648,copart1,26106625
483665,copart1,26106785
483687,copart1,26114125
483701,copart1,26140695
483706,copart1,26177745
483709,copart1,26177975
483722,copart1,26199025
483726,copart1,26245135
483765,copart1,26293495
483805,copart1,26304425
483816,copart1,26356005
483819,copart2,26360415
483825,copart1,26428235
110588,copart1,26459825
474758,copart1,26515735
483572,copart1,26516525
483599,copart1,26521785
483581,copart1,26545405
483621,copart1,26566965
483628,copart1,26583445
483659,copart1,26598635
483648,copart1,26613115
483665,copart1,26670585
483687,copart1,26671635
483701,copart1,26671865
483706,copart1,26692885
483709,copart1,26818755
483722,copart1,26869075
483726,copart1,26944005
483765,copart1,26983175
483805,copart1,27052105
483816,copart1,27069415
483819,copart2,27070005
483825,copart1,27081795
110588,copart1,27176885
474758,copart1,27189695
483572,copart1,27203455
483599,copart1,27236285
483581,copart1,27291625
483621,copart1,27350955
483628,copart1,27371575
483659,copart1,27420835
483648,copart1,27487205
483665,copart1,27530635
483687,copart1,27533765
483701,copart1,27543295
483706,copart1,27557605
483709,copart1,27646315
483722,copart1,27667025
483726,copart1,27696225
483765,copart1,27749225
483805,copart1,27769465
483816,copart1,27790155
483819,copart2,27827555
483825,copart1,27829955
110588,copart1,27889615
474758,copart1,27997685
483572,copart1,28014435
483599,copart1,28030475
483581,copart1,28049915
483621,copart1,28057395
483628,copart1,28111415
483659,copart1,28120695
483648,copart1,28142475
483665,copart1,28148575
483687,copart1,28154105
483701,copart1,28157585
483706,copart1,28175535
483709,copart1,28181455
483722,copart1,28218585
483726,copart1,28266435
483765,copart1,28321855
483805,copart1,28348625
483816,copart1,28360945
483819,copart2,28376965
483825,copart1,28390515
110588,copart1,28406945
474758,copart1,28455355
483572,copart1,28477785
483599,copart1,28643555
483581,copart1,28658735
483621,copart1,28666315
483628,copart1,28671855
483659,copart1,28706585
483648,copart1,28751235
483665,copart1,28754545
483687,copart1,28848035
483701,copart1,28867645
483706,copart1,28878245
483709,copart1,28901685
483722,copart1,28961575
483726,copart1,29127025
483765,copart1,29166475
483805,copart1,29209165
483816,copart1,29229955
483819,copart2,29262785
483825,copart1,29277005
110588,copart1,29284725
474758,copart1,29288375
483572,copart1,29395455
483599,copart1,29402335
483581,copart1,29451955
483621,copart1,29474255
483628,copart1,29512665
483659,copart1,29529195
483648,copart1,29532345
483665,copart1,29564365
483687,copart1,29575195
483701,copart1,29584225
483706,copart1,29606445
483709,copart1,29633305
483722,copart1,29674705
483726,copart1,29680005
483765,copart1,29704515
483805,copart1,29707905
483816,copart1,29708845
483819,copart2,29711155
483825,copart1,29764435
110588,copart1,29783025
474758,copart1,29814775
483572,copart1,29816195
483599,copart1,29852035
483581,copart1,29857975
483621,copart1,29879055
483628,copart1,29895915
483659,copart1,29906275
483648,copart1,29968835
483665,copart1,30080555
483687,copart1,30096215
483701,copart1,30152735
483706,copart1,30157265
483709,copart1,30162765
483722,copart1,30173225
483726,copart1,30189235
483765,copart1,30198215
483805,copart1,30220545
483816,copart1,30231845
483819,copart2,30235705
483825,copart1,30262225
110588,copart1,30303185
474758,copart1,30350205
483572,copart1,30394255
483599,copart1,30427905
483581,copart1,30434785
483621,copart1,30448315
483628,copart1,30468365
483659,copart1,30525765
483648,copart1,30533495
483665,copart1,30548125
483687,copart1,30593635
483701,copart1,30630765
483706,copart1,30659695
483709,copart1,30710825
483722,copart1,30729855
483726,copart1,30743375
483765,copart1,30748215
483805,copart1,30751925
483816,copart1,30754945
483819,copart2,30795105
483825,copart1,30858685
110588,copart1,30866015
474758,copart1,30878245
483572,copart1,30921685
483599,copart1,30929325
483581,copart1,30963905
483621,copart1,30966355
483628,copart1,31039715
483659,copart1,31089085
483648,copart1,31128255
483665,copart1,31147075
483687,copart1,31209285
483701,copart1,31209515
483706,copart1,31214565
483709,copart1,31248515
483722,copart1,31260095
483726,copart1,31262515
483765,copart1,31263805
483805,copart1,31273825
483816,copart1,31274445
483819,copart2,31302165
483825,copart1,31322765
110588,copart1,31325665
474758,copart1,31354295
483572,copart1,31404845
483599,copart1,31411235
483581,copart1,31424855
483621,copart1,31429575
483628,copart1,31449185
483659,copart1,31462625
483648,copart1,31476895
483665,copart1,31493055
483687,copart1,31524075
483701,copart1,31561605
483706,copart1,31562515
483709,copart1,31565295
483722,copart1,31584105
483726,copart1,31590435
483765,copart1,31629495
483805,copart1,31633865
483816,copart1,31637395
483819,copart2,31641825
483825,copart1,31645575
110588,copart1,31665895
474758,copart1,31685465
483572,copart1,31736575
483599,copart1,31749185
483581,copart1,31756645
483621,copart1,31759265
483628,copart1,31807465
483659,copart1,31819175
483648,copart1,31860885
483665,copart1,31869005
483687,copart1,31879205
483701,copart1,31901045
483706,copart1,31928925
483709,copart1,31947825
483722,copart1,31967455
483726,copart1,31988585
483765,copart1,31997425
483805,copart1,31999065
483816,copart1,32005795
483819,copart2,32060895
483825,copart1,32128805
110588,copart1,32155705
474758,copart1,32184365
483572,copart1,32199895
483599,copart1,32312915
483581,copart1,32326195
483621,copart1,32329265
483628,copart1,32394175
483659,copart1,32396845
483648,copart1,32409115
483665,copart1,32418305
483687,copart1,32419055
483701,copart1,32442115
483706,copart1,32473395
483709,copart1,32473905
483722,copart1,32487985
483726,copart1,32517705
483765,copart1,32519075
483805,copart1,32590225
483816,copart1,32614595
483819,copart2,32649005
483825,copart1,32649385
110588,copart1,32699105
474758,copart1,32708965
483572,copart1,32714405
483599,copart1,32724735
483581,copart1,32734805
483621,copart1,32742325
483628,copart1,32744135
483659,copart1,32759415
483648,copart1,32761745
483665,copart1,32775345
483687,copart1,32799205
483701,copart1,32853005
483706,copart1,32914305
483709,copart1,32928445
483722,copart1,32932495
483726,copart1,32941525
483765,copart1,32965975
483805,copart1,33007345
483816,copart1,33008725
483819,copart2,33016765
483825,copart1,33051085
110588,copart1,33056935
474758,copart1,33058705
483572,copart1,33071475
483599,copart1,33075265
483581,copart1,33100215
483621,copart1,33113045
